"Country Region","Package Id",Type,"Net Price","Recommended retail price",Data,SMS,Voice,Networks
Egypt,giza-mobile-30days-5gb-topup,topup,10,23,"5 GB",0,0,"Orange [LTE]"
Egypt,giza-mobile-30days-10gb,sim,16.5,38.5,"10 GB",0,0,"Orange [LTE]"
Egypt,giza-mobile-30days-10gb-topup,topup,16.5,38.5,"10 GB",0,0,"Orange [LTE]"
Egypt,giza-mobile-30days-20gb,sim,29.3,49,"20 GB",0,0,"Orange [LTE]"
Egypt,giza-mobile-30days-20gb-topup,topup,29.3,49,"20 GB",0,0,"Orange [LTE]"
Egypt,giza-mobile-3days-unlimited-topup,topup,11.6,20.5,Unlimited,0,0,"Orange [LTE]"
Egypt,giza-mobile-3days-unlimited,sim,11.6,20.5,Unlimited,0,0,"Orange [LTE]"
Egypt,giza-mobile-5days-unlimited-topup,topup,18.5,29.5,Unlimited,0,0,"Orange [LTE]"
Egypt,giza-mobile-5days-unlimited,sim,18.5,29.5,Unlimited,0,0,"Orange [LTE]"
Egypt,giza-mobile-10days-unlimited-topup,topup,32.38,38,Unlimited,0,0,"Orange [LTE]"
Egypt,giza-mobile-10days-unlimited,sim,25,38,Unlimited,0,0,"Orange [LTE]"
Estonia,estekom-in-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-15days-2gb,sim,3.2,6.5,"2 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-15days-2gb-topup,topup,3.2,6.5,"2 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-3gb,sim,4.7,7.5,"3 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-3gb-topup,topup,4.7,7.5,"3 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-5gb,sim,7.5,10.5,"5 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-5gb-topup,topup,7.5,10.5,"5 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-10gb,sim,12.3,17.5,"10 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-10gb-topup,topup,12.3,17.5,"10 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-20gb,sim,21.6,27.5,"20 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-30days-20gb-topup,topup,21.6,27.5,"20 GB",0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-3days-unlimited,sim,8.7,12.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-3days-unlimited-topup,topup,8.7,12.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-5days-unlimited,sim,13.8,20.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-5days-unlimited-topup,topup,13.8,20.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-7days-unlimited,sim,18.8,29.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-7days-unlimited-topup,topup,18.8,29.5,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-10days-unlimited,sim,26.3,35,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-10days-unlimited-topup,topup,26.3,35,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-15days-unlimited,sim,38.9,49,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Estonia,estekom-in-15days-unlimited-topup,topup,38.9,49,Unlimited,0,0,"Telia [LTE], Tele2 [LTE]"
Ethiopia,simien-7days-1gb,sim,8.5,12,"1 GB",0,0,"Safaricom [4G]"
Ethiopia,simien-7days-1gb-topup,topup,8.5,12,"1 GB",0,0,"Safaricom [4G]"
Ethiopia,simien-15days-2gb,sim,17,23,"2 GB",0,0,"Safaricom [4G]"
Ethiopia,simien-15days-2gb-topup,topup,17,23,"2 GB",0,0,"Safaricom [4G]"
Ethiopia,simien-30days-3gb,sim,25.3,33.5,"3 GB",0,0,"Safaricom [4G]"
Ethiopia,simien-30days-3gb-topup,topup,25.3,33.5,"3 GB",0,0,"Safaricom [4G]"
Finland,finn-com-7days-1gb,sim,1.4,4.5,"1 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-7days-1gb-topup,topup,1.4,4.5,"1 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-15days-2gb,sim,2.2,6,"2 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-15days-2gb-topup,topup,2.2,6,"2 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-3gb,sim,2.6,6.5,"3 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-3gb-topup,topup,2.6,6.5,"3 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-5gb,sim,3.6,10,"5 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-5gb-topup,topup,3.6,10,"5 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-10gb,sim,5.2,15.5,"10 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-10gb-topup,topup,5.2,15.5,"10 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-20gb,sim,8.7,22,"20 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-30days-20gb-topup,topup,8.7,22,"20 GB",0,0,"Telia Sonera [5G]"
Finland,finn-com-10days-unlimited,sim,10.6,35,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-3days-unlimited,sim,4,12.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-3days-unlimited-topup,topup,4,12.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-5days-unlimited,sim,5.9,20.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-5days-unlimited-topup,topup,5.9,20.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-7days-unlimited,sim,7.8,29.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-7days-unlimited-topup,topup,7.8,29.5,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-com-10days-unlimited-topup,topup,10.6,35,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-15days-unlimited,sim,15.3,49,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-15days-unlimited-topup,topup,15.3,49,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-30days-unlimited,sim,29.5,69,Unlimited,0,0,"Telia Sonera [5G]"
Finland,finn-communications-30days-unlimited-topup,topup,29.5,69,Unlimited,0,0,"Telia Sonera [5G]"
Fiji,vinaka-fiji-7days-1gb,sim,3.4,7.5,"1 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-7days-1gb-topup,topup,3.4,7.5,"1 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-15days-2gb,sim,6.7,14,"2 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-15days-2gb-topup,topup,6.7,14,"2 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-30days-3gb,sim,9.6,19.5,"3 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-30days-3gb-topup,topup,9.6,19.5,"3 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-30days-5gb,sim,15,30,"5 GB",0,0,"Digicel [4G]"
Fiji,vinaka-fiji-30days-5gb-topup,topup,15,30,"5 GB",0,0,"Digicel [4G]"
"Faroe Islands",kallur-digital-7days-1gb-topup,topup,1.9,4.5,"1 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-7days-1gb,sim,1.9,4.5,"1 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-15days-2gb,sim,3.7,7.5,"2 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-15days-2gb-topup,topup,3.7,7.5,"2 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-3gb,sim,5.4,10,"3 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-3gb-topup,topup,5.4,10,"3 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-5gb,sim,9,14.5,"5 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-5gb-topup,topup,9,14.5,"5 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-10gb,sim,16,24,"10 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-10gb-topup,topup,16,24,"10 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-20gb,sim,28.2,40,"20 GB",0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-30days-20gb-topup,topup,28.2,40,"20 GB",0,0,"FT Samskifti [4G]"
Gabon,libreville-7days-1gb,sim,5.5,6,"1 GB",0,0,"Airtel [LTE]"
Gabon,libreville-7days-1gb-topup,topup,5.5,6,"1 GB",0,0,"Airtel [LTE]"
Gabon,libreville-15days-2gb,sim,10.2,11,"2 GB",0,0,"Airtel [LTE]"
Gabon,libreville-15days-2gb-topup,topup,10.2,11,"2 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-3gb,sim,13.6,15.5,"3 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-3gb-topup,topup,13.6,15.5,"3 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-5gb,sim,21.6,25,"5 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-5gb-topup,topup,21.6,25,"5 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-10gb,sim,34.8,40,"10 GB",0,0,"Airtel [LTE]"
Gabon,libreville-30days-10gb-topup,topup,34.8,40,"10 GB",0,0,"Airtel [LTE]"
Georgia,kargi-mobile-7days-1gb-topup,topup,1.8,5.5,"1 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-7days-1gb,sim,1.8,4.5,"1 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-15days-2gb-topup,topup,3.4,8,"2 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-15days-2gb,sim,3.4,10,"2 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-3gb-topup,topup,5,13.5,"3 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-3gb,sim,5,13.5,"3 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-5gb-topup,topup,8,17,"5 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-5gb,sim,8,17,"5 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-10gb-topup,topup,15.5,28.5,"10 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-10gb,sim,15.5,28.5,"10 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-20gb,sim,22,49,"20 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-30days-20gb-topup,topup,22,49,"20 GB",0,0,"Cellfie [4G]"
Ghana,fifi-mobile-7days-1gb,sim,2.4,4.5,"1 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-7days-1gb-topup,topup,2.4,4.5,"1 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-15days-2gb,sim,3.9,8,"2 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-15days-2gb-topup,topup,3.9,8,"2 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-3gb,sim,4.9,11,"3 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-3gb-topup,topup,4.9,11,"3 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-5gb,sim,7.5,16.5,"5 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-5gb-topup,topup,7.5,16.5,"5 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-10gb,sim,11.6,29,"10 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-10gb-topup,topup,11.6,29,"10 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-20gb,sim,20.3,49,"20 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-20gb-topup,topup,20.3,49,"20 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-3days-unlimited,sim,14.4,20.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-3days-unlimited-topup,topup,14.4,20.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-5days-unlimited,sim,21.51,31.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-5days-unlimited-topup,topup,21.51,31.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-7days-unlimited,sim,27.04,39.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-7days-unlimited-topup,topup,27.04,39.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-10days-unlimited,sim,33.13,46,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-10days-unlimited-topup,topup,33.13,46,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-15days-unlimited,sim,44.35,62,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-15days-unlimited-topup,topup,44.35,62,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-30days-unlimited,sim,76.1,109,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-30days-unlimited-topup,topup,76.1,109,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Gibraltar,gibnet-7days-1gb,sim,2.6,4.5,"1 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-7days-1gb-topup,topup,2.6,4.5,"1 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-15days-2gb,sim,4.5,8,"2 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-15days-2gb-topup,topup,4.5,8,"2 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-3gb,sim,5.6,11,"3 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-3gb-topup,topup,5.6,11,"3 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-5gb,sim,8.3,16,"5 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-5gb-topup,topup,8.3,16,"5 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-10gb,sim,12.7,27,"10 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-30days-10gb-topup,topup,12.7,27,"10 GB",0,0,"Gibtelecom [4G]"
Guinea,guinea-miyahu-7days-1gb,sim,8.1,9.5,"1 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-7days-1gb-topup,topup,8.1,9.5,"1 GB",0,0,"Orange [4G]"
Guadeloupe,guanet-7days-1gb,sim,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-7days-1gb-topup,topup,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-15days-2gb,sim,4.1,8,"2 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-15days-2gb-topup,topup,4.1,8,"2 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-3gb,sim,5.9,11,"3 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-3gb-topup,topup,5.9,11,"3 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-5gb,sim,9.4,15.5,"5 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-5gb-topup,topup,9.4,15.5,"5 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-10gb,sim,14.6,26,"10 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-10gb-topup,topup,14.6,26,"10 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-20gb,sim,25.6,42,"20 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-30days-20gb-topup,topup,25.6,42,"20 GB",0,0,"Digicel [4G]"
Gambia,wassu-telecom-7days-1gb,sim,7.8,9.5,"1 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-7days-1gb-topup,topup,7.8,9.5,"1 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-15days-2gb,sim,15.3,18,"2 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-15days-2gb-topup,topup,15.3,18,"2 GB",0,0,"Africell [4G]"
Guinea-Bissau,spicetel-7days-1gb-topup,topup,8.1,9.5,"1 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-7days-1gb,sim,8.1,9.5,"1 GB",0,0,"Orange [4G]"
Grenada,fortnet-7days-1gb,sim,5.7,8,"1 GB",0,0,"Digicel [4G]"
Grenada,fortnet-7days-1gb-topup,topup,5.7,8,"1 GB",0,0,"Digicel [4G]"
Grenada,fortnet-15days-2gb,sim,11.3,15,"2 GB",0,0,"Digicel [4G]"
Grenada,fortnet-15days-2gb-topup,topup,11.3,15,"2 GB",0,0,"Digicel [4G]"
Grenada,fortnet-30days-3gb,sim,16.7,21,"3 GB",0,0,"Digicel [4G]"
Grenada,fortnet-30days-3gb-topup,topup,16.7,21,"3 GB",0,0,"Digicel [4G]"
Grenada,fortnet-30days-5gb,sim,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
Grenada,fortnet-30days-5gb-topup,topup,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
Greenland,nuuk-mobile-7days-1gb,sim,6.8,9,"1 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-7days-1gb-topup,topup,6.8,9,"1 GB",0,0,"TELE Greenland [4G]"
Guatemala,tikal-in-mobile-7days-1gb,sim,4.5,6,"1 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-7days-1gb-topup,topup,4.5,6,"1 GB",0,0,"Comcel [4G]"
Guatemala,tikal-mobile-15days-2gb,sim,8.8,12,"2 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-15days-2gb-topup,topup,8.8,12,"2 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-3gb,sim,11.7,17,"3 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-3gb-topup,topup,11.7,17,"3 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-5gb,sim,18.6,25.5,"5 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-5gb-topup,topup,18.6,25.5,"5 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-10gb,sim,29.9,41,"10 GB",0,0,"Comcel [4G]"
Guatemala,tikal-in-mobile-30days-10gb-topup,topup,29.9,41,"10 GB",0,0,"Comcel [4G]"
"French Guiana",kawcom-7days-1gb,sim,1,4.5,"1 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-7days-1gb-topup,topup,1,4.5,"1 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-15days-2gb,sim,1.6,8,"2 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-15days-2gb-topup,topup,1.6,8,"2 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-3gb,sim,2.2,10.5,"3 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-3gb-topup,topup,2.2,10.5,"3 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-5gb,sim,3.5,15,"5 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-5gb-topup,topup,3.5,15,"5 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-10gb,sim,6.5,25,"10 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-10gb-topup,topup,6.5,25,"10 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-20gb,sim,12,40,"20 GB",0,0,"SFR [4G]"
"French Guiana",kawcom-30days-20gb-topup,topup,12,40,"20 GB",0,0,"SFR [4G]"
Guam,hafa-adai-15days-unlimited,sim,29.5,35,Unlimited,0,0,"GTA [4G]"
Guam,hafa-adai-30days-unlimited,sim,41.5,49,Unlimited,0,0,"GTA [4G]"
Guyana,gucom-in-7days-1gb,sim,4.9,7,"1 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-7days-1gb-topup,topup,4.9,7,"1 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-15days-2gb,sim,8.8,13,"2 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-15days-2gb-topup,topup,8.8,13,"2 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-3gb,sim,11.7,18,"3 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-3gb-topup,topup,11.7,18,"3 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-5gb,sim,18.6,28,"5 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-5gb-topup,topup,18.6,28,"5 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-10gb,sim,29.9,46,"10 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-30days-10gb-topup,topup,29.9,46,"10 GB",0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-3days-unlimited,sim,20.5,25.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-3days-unlimited-topup,topup,20.5,25.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-5days-unlimited,sim,33.4,36.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-5days-unlimited-topup,topup,33.4,36.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-7days-unlimited,sim,46.3,59.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-7days-unlimited-topup,topup,46.3,59.5,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-10days-unlimited,sim,65.6,68,Unlimited,0,0,"Digicel Guyana [4G]"
Guyana,gucom-in-10days-unlimited-topup,topup,65.6,68,Unlimited,0,0,"Digicel Guyana [4G]"
Honduras,honnet-in-7days-1gb,sim,2,4.5,"1 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-7days-1gb-topup,topup,2,4.5,"1 GB",0,0,"Tigo [4G]"
Honduras,honnet-15days-2gb,sim,3.9,7.5,"2 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-15days-2gb-topup,topup,3.9,7.5,"2 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-3gb,sim,5.2,9.5,"3 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-3gb-topup,topup,5.2,9.5,"3 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-5gb,sim,7.9,13,"5 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-5gb-topup,topup,7.9,13,"5 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-10gb,sim,12.3,21,"10 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-10gb-topup,topup,12.3,21,"10 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-20gb,sim,21.6,39,"20 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-20gb-topup,topup,21.6,39,"20 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-3days-unlimited,sim,8.7,20.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-3days-unlimited-topup,topup,8.7,20.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-5days-unlimited,sim,13.8,29.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-5days-unlimited-topup,topup,13.8,29.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-7days-unlimited,sim,18.8,36.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-7days-unlimited-topup,topup,18.8,36.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-10days-unlimited,sim,26.3,38,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-10days-unlimited-topup,topup,26.3,38,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-15days-unlimited,sim,38.9,49,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-15days-unlimited-topup,topup,38.9,49,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-30days-unlimited,sim,76.6,99,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-30days-unlimited-topup,topup,76.6,99,Unlimited,0,0,"Tigo [4G]"
Croatia,cronet-7days-1gb,sim,1.4,4.5,"1 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-1gb-topup,topup,1.4,4.5,"1 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-2gb,sim,1.8,6.5,"2 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-2gb-topup,topup,1.8,6.5,"2 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-3gb,sim,2.1,7.5,"3 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-3gb-topup,topup,2.1,7.5,"3 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-3days-unlimited,sim,3.1,9.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-3days-unlimited-topup,topup,3.1,9.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-5days-unlimited,sim,4.3,19,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-5days-unlimited-topup,topup,4.3,19,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-unlimited,sim,5.6,25,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-unlimited-topup,topup,5.6,25,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-10days-unlimited,sim,25,35,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-10days-unlimited-topup,topup,27.58,35,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-unlimited,sim,10.6,39,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-unlimited-topup,topup,10.6,39,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-unlimited,sim,20,59,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-unlimited-topup,topup,20,59,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-5gb,sim,2.7,10.5,"5 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-5gb-topup,topup,2.7,10.5,"5 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-10gb,sim,3.8,17,"10 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-10gb-topup,topup,3.8,17,"10 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-20gb,sim,6.2,25.5,"20 GB",0,0,"Telemach/TM [LTE]"
